trade_date,market,stock_id,name,open,high,low,close,volume,trading_value
2026-09-11,TWSE,00400A,主動國泰動能高息,14.75,14.82,14.65,14.8,39736424,585390297
2026-09-11,TWSE,00401A,主動摩根台灣鑫收,14.14,14.14,13.99,14.07,11514410,161740454
2026-09-11,TWSE,00402A,主動安聯美國科技,9.5,9.5,9.42,9.46,4089062,38597253
2026-09-11,TWSE,00403A,主動統一升級50,10.15,10.21,10.1,10.17,133779380,1358560711
2026-09-11,TWSE,00404A,主動聯博動能50,9.85,9.88,9.77,9.82,27927924,274087213
2026-09-11,TWSE,00405A,主動富邦台灣龍耀,8.59,8.63,8.5,8.59,48228481,413164940
2026-09-11,TWSE,00406A,主動中信台灣收益,9.46,9.5,9.4,9.44,275295563,2599255225
2026-09-11,TWSE,00407A,主動凱基台灣,9.55,9.57,9.45,9.55,29328757,278787704
2026-09-11,TWSE,00408A,主動第一金優股息,10.25,10.29,10.19,10.26,1219488,12478510
2026-09-11,TWSE,00409A,主動復華全球50,9.67,9.67,9.59,9.63,21678025,208414990
2026-09-11,TWSE,00410A,主動永豐科技趨勢,11.73,11.86,11.67,11.84,7294535,85759346
2026-09-11,TWSE,0050,元大台灣50,107.4,108.0,106.9,107.7,102009319,10950660941
2026-09-11,TWSE,0051,元大中型100,145.0,145.0,143.6,144.75,87923,12694281
2026-09-11,TWSE,0052,富邦科技,62.55,62.85,62.25,62.55,15639739,977467307
2026-09-11,TWSE,0053,元大電子,241.25,242.0,239.7,241.15,397223,95731952
2026-09-11,TWSE,0055,元大MSCI金融,48.55,49.32,48.1,49.32,691788,33669039
2026-09-11,TWSE,0056,元大高股息,55.05,55.65,54.75,55.3,24559073,1353477541
2026-09-11,TWSE,0057,富邦摩台,319.0,321.4,319.0,321.25,16513,5309984
2026-09-11,TWSE,0061,元大寶滬深,24.0,24.05,23.73,23.92,114165,2722188
2026-09-11,TWSE,006203,元大MSCI台灣,195.1,196.25,194.8,196.25,22112,4342595
2026-09-11,TWSE,006204,永豐臺灣加權,230.7,232.15,230.7,232.15,42169,9728373
2026-09-11,TWSE,006205,富邦上証,40.0,40.0,39.42,39.65,180577,7152739
2026-09-11,TWSE,006206,元大上證50,37.59,37.59,36.88,37.06,30682,1136563
2026-09-11,TWSE,006207,復華滬深,31.92,31.92,31.58,31.71,303125,9609481
2026-09-11,TWSE,006208,富邦台50,246.2,246.75,244.65,246.1,2896092,710883253
2026-09-11,TWSE,00625K,富邦上証+R,8.55,8.55,8.55,8.55,10000,85500
2026-09-11,TWSE,00631L,元大台灣50正2,36.0,36.26,35.56,35.98,272198255,9774068831
2026-09-11,TWSE,00632R,元大台灣50反1,9.91,9.97,9.86,9.91,227442284,2257163722
2026-09-11,TWSE,00633L,富邦上証正2,47.42,47.6,46.66,47.2,2669468,125542149
2026-09-11,TWSE,00634R,富邦上証反1,3.16,3.16,3.15,3.15,22030,69524
2026-09-11,TWSE,00635U,期元大S&P黃金,44.75,44.8,44.42,44.76,6034471,269287114
2026-09-11,TWSE,00636K,國泰中國A50+U,8.59,8.59,8.59,8.59,200,1718
2026-09-11,TWSE,00637L,元大滬深300正2,19.56,19.64,19.22,19.42,23868743,463649190
2026-09-11,TWSE,00638R,元大滬深300反1,6.7,6.75,6.7,6.71,151040,1017370
2026-09-11,TWSE,00640L,富邦日本正2,102.6,103.95,102.45,103.45,122155,12574441
2026-09-11,TWSE,00641R,富邦日本反1,3.77,3.77,3.72,3.75,841909,3154060
2026-09-11,TWSE,00642U,期元大S&P石油,33.81,33.92,33.42,33.49,7942773,267918217
