execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-01-19,2021-01-18,SELL,2313,swing,shared_1m_account,2500,44.2,43.316,154.31325,324.87,two_closes_below_ma5,
2021-01-20,2021-01-19,SELL,3311,swing,shared_1m_account,3400,33.5,32.83,159.06135,334.866,two_closes_below_ma5,
2021-01-20,2021-01-19,BUY,3312,swing,shared_1m_account,8200,14.7,14.259,166.61641500000002,0.0,signal,4.899999999999989
2021-01-20,2021-01-19,BUY,5434,swing,shared_1m_account,900,122.0,119.56,153.3357,0.0,signal,3.5164705882352876
2021-01-20,2021-01-19,BUY,2349,swing,shared_1m_account,10700,11.2,10.975999999999999,167.35656,0.0,signal,1.758035237586756
2021-01-21,2021-01-20,BUY,6504,swing,shared_1m_account,500,185.0,182.28,129.8745,0.0,signal,1.7169230769230748
2021-01-21,2021-01-20,BUY,1762,swing,shared_1m_account,1700,56.4,55.762,135.08344499999998,0.0,signal,2.473181549379062
2021-01-21,2021-01-20,BUY,1316,swing,shared_1m_account,7800,12.3,12.152,135.06948,0.0,signal,1.9217712177121777
2021-01-21,2021-01-20,BUY,4133,swing,shared_1m_account,1700,55.3,54.193999999999996,131.284965,0.0,signal,1.6529280195201292
2021-01-25,2021-01-22,SELL,1762,swing,shared_1m_account,1700,54.4,53.312,129.14831999999998,271.89119999999997,two_closes_below_ma5,
2021-01-25,2021-01-22,SELL,1316,swing,shared_1m_account,7800,11.95,11.710999999999999,130.16776499999997,274.0374,two_closes_below_ma5,
2021-01-26,2021-01-25,BUY,2421,swing,shared_1m_account,1700,54.5,53.018,128.43610500000003,0.0,signal,2.020503048780486
2021-01-27,2021-01-26,SELL,2349,swing,shared_1m_account,10700,10.35,10.142999999999999,154.6553925,325.59029999999996,two_closes_below_ma5,
2021-01-29,2021-01-28,SELL,3312,swing,shared_1m_account,8200,14.65,14.357,167.76154499999998,353.18219999999997,two_closes_below_ma5,
2021-01-29,2021-01-28,SELL,5434,swing,shared_1m_account,900,122.0,119.56,153.3357,322.812,two_closes_below_ma5,
2021-01-29,2021-01-28,SELL,6504,swing,shared_1m_account,500,177.0,173.46,123.59025,260.19,two_closes_below_ma5,
2021-01-29,2021-01-28,SELL,4133,swing,shared_1m_account,1700,54.0,52.92,128.1987,269.892,two_closes_below_ma5,
2021-02-01,2021-01-29,SELL,2421,swing,shared_1m_account,1700,52.0,50.96,123.45060000000001,259.896,two_closes_below_ma5,
2021-02-04,2021-02-03,BUY,6191,swing,shared_1m_account,7600,24.6,24.353,263.74299,0.0,signal,2.4199735011593178
2021-02-17,2021-02-05,BUY,1467,swing,shared_1m_account,4600,18.7,18.473000000000003,121.09051500000002,0.0,signal,2.048761552680217
2021-02-19,2021-02-18,SELL,1467,swing,shared_1m_account,4600,17.95,17.590999999999998,115.30900499999998,242.75579999999997,two_closes_below_ma5,
2021-02-23,2021-02-22,BUY,5203,swing,shared_1m_account,800,104.0,103.39,117.86460000000001,0.0,signal,3.9113493064312697
2021-02-23,2021-02-22,BUY,1598,swing,shared_1m_account,800,109.0,105.84,120.6576,0.0,signal,1.5421078193297706
2021-02-26,2021-02-25,BUY,2816,swing,shared_1m_account,7100,20.3,20.041,202.76481750000002,0.0,signal,3.0659357470678117
2021-03-02,2021-02-26,SELL,5203,swing,shared_1m_account,800,103.0,100.94,115.0716,242.256,two_closes_below_ma5,
2021-03-02,2021-02-26,SELL,1598,swing,shared_1m_account,800,106.5,104.37,118.9818,250.488,two_closes_below_ma5,
2021-03-03,2021-03-02,SELL,2816,swing,shared_1m_account,7100,20.1,19.698,199.294515,419.56739999999996,two_closes_below_ma5,
2021-03-09,2021-03-08,SELL,6191,swing,shared_1m_account,7600,28.0,27.439999999999998,297.17519999999996,625.632,two_closes_below_ma5,
2021-03-16,2021-03-15,BUY,2936,swing,shared_1m_account,5400,21.25,20.825,160.248375,0.0,signal,1.5197032352225734
2021-03-16,2021-03-15,BUY,6698,swing,shared_1m_account,2600,43.7,42.728,158.30724,0.0,signal,1.7390313390313363
2021-03-19,2021-03-18,BUY,2243,swing,shared_1m_account,16300,11.65,11.515,267.46466250000003,0.0,signal,2.469263759828447
2021-03-22,2021-03-19,SELL,2936,swing,shared_1m_account,5400,20.3,19.894000000000002,153.08433000000002,322.2828,two_closes_below_ma5,
2021-03-22,2021-03-19,BUY,8442,swing,shared_1m_account,2200,42.25,42.46124999999999,133.11601875,0.0,signal,2.410061832490161
2021-03-23,2021-03-22,BUY,2349,swing,shared_1m_account,9500,10.6,10.485999999999999,141.95422499999998,0.0,signal,2.132745762711866
2021-03-23,2021-03-22,BUY,2358,swing,shared_1m_account,7200,14.3,13.818,141.77267999999998,0.0,signal,4.313631633714886
2021-03-24,2021-03-23,SELL,8442,swing,shared_1m_account,2200,41.75,40.915,128.268525,270.039,two_closes_below_ma5,
2021-03-24,2021-03-23,SELL,2243,swing,shared_1m_account,16300,11.25,11.025,256.0831875,539.1225000000001,portfolio_dd6_reduce_layer_to_50pct,
2021-03-25,2021-03-24,SELL,2349,swing,shared_1m_account,9500,10.35,10.142999999999999,137.31086249999998,289.0755,two_closes_below_ma5,
2021-03-31,2021-03-30,SELL,2358,swing,shared_1m_account,7200,14.0,13.719999999999999,140.76719999999997,296.352,two_closes_below_ma5,
2021-04-01,2021-03-31,BUY,2712,swing,shared_1m_account,2400,38.9,38.122,130.37724,0.0,signal,4.062735346358795
2021-04-07,2021-04-06,SELL,2712,swing,shared_1m_account,2400,37.85,37.093,126.85806000000002,267.06960000000004,two_closes_below_ma5,
2021-04-13,2021-04-12,BUY,1723,swing,shared_1m_account,800,118.0,113.19,129.0366,0.0,signal,1.7176024279210913
2021-04-14,2021-04-13,SELL,6698,swing,shared_1m_account,2600,50.4,49.391999999999996,182.99736,385.25759999999997,trail_8pct,
2021-04-14,2021-04-13,BUY,1456,swing,shared_1m_account,6400,18.2,17.738,161.77056,0.0,signal,2.92867363786461
2021-04-20,2021-04-19,BUY,1568,large,shared_1m_account,3000,32.4,31.963250000000002,136.64289375,0.0,signal,1.6666666666666667
2021-04-23,2021-04-22,SELL,1723,swing,shared_1m_account,800,117.5,115.14999999999999,131.27100000000002,276.36,two_closes_below_ma5,
2021-04-23,2021-04-22,BUY,2530,swing,shared_1m_account,12400,15.35,15.043,265.80980999999997,0.0,signal,1.5952279957582183
2021-04-26,2021-04-23,BUY,6230,swing,shared_1m_account,500,226.0,220.5,157.10625000000002,0.0,signal,2.3008695652173907
2021-04-27,2021-04-26,BUY,2065,short,shared_1m_account,1200,59.0,57.623999999999995,98.53703999999999,0.0,signal,1.7622018348623865
2021-04-28,2021-04-27,SELL,1456,swing,shared_1m_account,6400,18.85,18.473000000000003,168.47376000000003,354.68160000000006,two_closes_below_ma5,
2021-04-28,2021-04-27,SELL,2530,swing,shared_1m_account,12400,14.45,14.161,250.22487,526.7891999999999,two_closes_below_ma5,
2021-04-29,2021-04-28,SELL,2065,short,shared_1m_account,1200,56.1,54.978,94.01238000000001,197.9208,ma3_break,
2021-05-03,2021-04-29,BUY,6672,swing,shared_1m_account,1000,94.1,92.12,131.27100000000002,0.0,signal,2.6047125353440115
2021-05-04,2021-05-03,SELL,6230,swing,shared_1m_account,500,212.5,208.25,148.378125,312.375,two_closes_below_ma5,
2021-05-04,2021-05-03,BUY,3705,swing,shared_1m_account,2700,45.3,44.394,170.805915,0.0,signal,3.677029265599114
2021-05-04,2021-05-03,BUY,9919,swing,shared_1m_account,3500,34.8,34.202,170.58247500000002,0.0,signal,2.5068653799169285
2021-05-04,2021-05-03,BUY,4133,swing,shared_1m_account,2300,53.6,51.548,168.94857000000002,0.0,signal,2.458569157392684
2021-05-04,2021-05-03,BUY,1410,swing,shared_1m_account,3300,37.9,36.309,170.7430725,0.0,signal,1.589711033274954
2021-05-05,2021-05-04,SELL,1568,large,shared_1m_account,3000,27.0,26.46,113.1165,238.14000000000001,large_hard_stop_minus_15pct,
2021-05-05,2021-05-04,SELL,6672,swing,shared_1m_account,1000,86.8,85.064,121.2162,255.192,prior_swing_low_minus_3pct,
2021-05-05,2021-05-04,SELL,4133,swing,shared_1m_account,2300,49.5,48.51,158.991525,334.719,portfolio_dd6_reduce_layer_to_50pct,
2021-05-05,2021-05-04,SELL,1410,swing,shared_1m_account,3300,35.45,34.741,163.3695525,343.9359,portfolio_dd9_keep_best_swing,
2021-05-05,2021-05-04,SELL,9919,swing,shared_1m_account,3500,33.1,32.438,161.78452500000003,340.59900000000005,portfolio_dd9_keep_best_swing,
2021-05-06,2021-05-05,SELL,3705,swing,shared_1m_account,2700,44.3,43.413999999999994,167.03536499999998,351.6534,two_closes_below_ma5,
